,thermalZone.TAir,totalHeatingPower.y
602,299.5584339757173,12492.848187265603
603,299.58200684040276,12492.848187265603
604,299.60837719134565,12492.848187265603
605,299.64470183088775,12492.848187265603
606,299.6890090026735,12492.848187265603
607,299.7377338967086,12492.848187265603
608,299.78857715818157,12492.848187265603
609,299.83683174150497,12492.848187265603
610,299.8750456389117,12492.848187265603
611,299.96397329044834,12492.848187265603
612,300.19024122591867,12492.848187265603
613,300.4259304431498,11104.75394423609
614,299.56472277673055,9716.65970120658
615,298.53522986530385,8328.56545817707
616,297.43657993545787,6940.471215147558
617,296.3253157562895,5552.376972118045
618,295.15124785204983,4164.282729088535
619,293.9313482325001,2776.188486059024
620,292.6991380513837,1388.094243029512
621,291.44989046874787,0.0
622,290.1586600937126,0.0
623,289.94571068952985,0.0
624,289.83856372908747,0.0
625,289.7600276688183,0.0
626,289.70476000626314,0.0
627,289.70321435756216,0.0
628,289.7012681440405,0.0
629,289.7072115482118,0.0
630,289.73839014693004,0.0
631,289.7487712767803,0.0
632,289.74418268761946,0.0
633,289.77031806752154,0.0
634,289.78588744348815,0.0
635,289.76718141969064,0.0
636,289.70908074536914,0.0
637,289.6165632617799,0.0
638,289.5010130128887,0.0
639,289.35595249264946,0.0
640,289.15167363946335,0.0
641,288.88022789861634,0.0
642,288.6172618537205,0.0
643,288.43076670052113,0.0
644,288.2913102741849,0.0
645,288.19490009367024,0.0
646,288.1101240609753,0.0
647,288.0307841936865,0.0
648,287.9578264807218,0.0
649,287.8908233730465,0.0
650,287.8263324444602,0.0
651,287.7628197479134,0.0
652,287.6994431322191,12492.848187265603
653,297.16498580015383,12492.848187265603
654,297.9877268286354,12492.848187265603
655,298.1659873755801,12492.848187265603
656,298.28169493952595,12492.848187265603
657,298.3792316702669,12492.848187265603
658,298.4640541940672,12492.848187265603
659,298.53856594101956,12492.848187265603
660,298.60455926123944,12492.848187265603
661,298.663238752695,12492.848187265603
662,298.71521489677565,12492.848187265603
663,298.7612457699793,12492.848187265603
664,298.8022194417955,12492.848187265603
665,298.83759393700393,12492.848187265603
666,298.86521393981,0.0
667,289.35865554220914,0.0
668,288.4933406459715,0.0
669,288.28178265941534,0.0
670,288.15234375740914,0.0
671,288.0462537876889,0.0
672,287.9385069665614,0.0
673,287.81465008040607,0.0
674,287.68358660429647,0.0
675,287.5539844684058,0.0
676,287.4337494364397,0.0
677,287.3261374340896,0.0
678,287.22416337452285,0.0
679,287.1253563035779,0.0
680,287.0284742543291,0.0
681,286.93275133657295,0.0
682,286.8380569444276,0.0
683,286.74451220812665,0.0
684,286.65234589837445,0.0
685,286.56246876240385,0.0
686,286.4770710040891,0.0
687,286.3983885932454,0.0
688,286.32851739722236,0.0
689,286.2755414442355,0.0
690,286.2482624345993,0.0
691,286.2338005323386,0.0
692,286.2144968916384,0.0
693,286.18188491525996,0.0
694,286.14700313343207,0.0
695,286.11025704090287,0.0
696,286.06868598489234,0.0
697,286.02190969278627,0.0
698,285.97469377687617,0.0
699,285.92815786537096,0.0
700,285.88235161644457,0.0
701,285.83726919779144,0.0
702,285.7928972653722,0.0
703,285.7500796760304,3123.2120468164007
704,288.0924350113018,6246.4240936328015
705,290.65489095929627,9369.636140449202
706,293.27075902712926,12492.848187265603
707,295.93085995298514,12492.848187265603
708,296.26048959302875,12492.848187265603
709,296.4212867988512,12492.848187265603
710,296.56256743399695,12492.848187265603
711,296.7047777453702,12492.848187265603
712,296.8707406482439,12492.848187265603
713,297.0496502696549,12492.848187265603
714,297.2110172267969,12492.848187265603
715,297.3192651452275,12492.848187265603
716,297.36592241316896,12492.848187265603
717,297.38928565470894,12492.848187265603
718,297.4271874825149,12492.848187265603
719,297.51156197645236,12492.848187265603
720,297.6361506730454,12492.848187265603
721,297.7770359389616,12492.848187265603
722,297.9041504463672,9369.636140449202
723,295.61754344186113,6246.4240936328015
724,293.09032686248025,3123.2120468164007
725,290.48335268455224,0.0
726,287.80822611859276,0.0
727,287.44561094700515,0.0
728,287.2375393584732,0.0
729,287.05096770488103,0.0
730,286.9024448048866,0.0
731,286.7925575038565,0.0
732,286.69169541040037,0.0
733,286.58886045658835,0.0
734,286.48532485796136,0.0
735,286.3842704216734,0.0
736,286.2888275629143,0.0
737,286.20411355409635,0.0
738,286.130229994617,0.0
739,286.0649126245007,0.0
740,286.00199429762466,0.0
741,285.9383979491922,0.0
742,285.87515100386736,0.0
743,285.81340511360895,2082.141364544267
744,287.3421410427103,4164.282729088534
745,289.02225145249736,6246.4240936328015
746,290.745985258167,8328.565458177069
747,292.5009260366176,10410.706822721335
748,294.2827970804091,12492.848187265603
749,296.0880675216704,12492.848187265603
750,296.3267397086184,12492.848187265603
751,296.4395685917714,12492.848187265603
752,296.5350349416722,12492.848187265603
753,296.62328361381407,12492.848187265603
754,296.70512800357494,12492.848187265603
755,296.78115826048185,12492.848187265603
756,296.8521863310099,12492.848187265603
757,296.9193105725156,12492.848187265603
758,296.9835644173532,12492.848187265603
759,297.04455422180035,12492.848187265603
760,297.1012845850661,12492.848187265603
761,297.1527187547523,12492.848187265603
762,297.19936176242715,12492.848187265603
763,297.2426923227166,12492.848187265603
764,297.2843182356948,12492.848187265603
765,297.3248852599409,12492.848187265603
766,297.364432735003,12492.848187265603
767,297.40299601988175,12492.848187265603
768,297.44084771451816,12492.848187265603
769,297.47936426179854,12492.848187265603
770,297.5200587512084,12492.848187265603
771,297.5610275109418,12492.848187265603
772,297.59990288798974,12492.848187265603
773,297.63453060358256,10410.706822721337
774,296.07722273904983,8328.56545817707
775,294.3716435033793,6246.4240936328015
776,292.62626298039277,4164.282729088535
777,290.85316132419877,2082.141364544268
778,289.0529884595387,0.0
779,287.22725296889666,0.0
780,286.96627622343823,0.0
781,286.8294908900498,0.0
782,286.71208340808363,0.0
783,286.6043268610161,0.0
784,286.5040188055689,0.0
785,286.4101664044095,0.0
786,286.3218929997259,0.0
787,286.2385545342137,0.0
788,286.15941073660844,0.0
789,286.08418341152134,0.0
790,286.01314550366686,0.0
791,285.9459102747129,0.0
792,285.881772767763,0.0
793,285.8212531028312,0.0
794,285.765646087853,1388.0942430295113
795,286.7715390596239,2776.1884860590226
796,287.87466552017906,4164.282729088534
797,289.00299332450425,5552.376972118045
798,290.1517894483368,6940.471215147558
799,291.3199235173986,8328.565458177069
800,292.50569791197734,9716.65970120658
801,293.71046549047804,11104.75394423609
802,294.93785274636144,12492.848187265603
803,296.1868839899974,12492.848187265603
804,296.3934734140267,12492.848187265603
805,296.51871713059427,12492.848187265603
806,296.6370665330323,12492.848187265603
807,296.75199184950105,12492.848187265603
808,296.8602051595197,12492.848187265603
809,296.9581928049638,12492.848187265603
810,297.0474951450637,12492.848187265603
811,297.13122631033616,12492.848187265603
812,297.2119854624955,12492.848187265603
813,297.2923129623207,12492.848187265603
814,297.371007439545,12492.848187265603
815,297.44767376378394,12492.848187265603
816,297.5212459162293,12492.848187265603
817,297.59220695494224,12492.848187265603
818,297.66174024868184,12492.848187265603
819,297.7285768979784,12492.848187265603
820,297.79041040310227,12492.848187265603
